date,code,action,price,shares,pnl,reason
2024-07-12,601012,buy,14.010000228881836,14500,0.0,
2024-07-26,601012,sell,14.140000343322754,14500,1885.0016593933105,
2024-07-26,002352,buy,33.20018005371094,8200,0.0,
2024-08-09,002352,sell,33.1526985168457,8200,-389.3486022949219,
2024-08-09,600030,sell,17.928997039794922,11800,-4703.858184814453,
2024-08-09,600887,buy,22.82791519165039,10600,0.0,
2024-08-09,601012,buy,13.8100004196167,17600,0.0,
2024-08-23,603259,sell,36.57364273071289,5300,-6773.257827758789,
2024-08-23,601012,sell,12.899999618530273,17600,-16016.014099121094,
2024-08-23,000858,buy,113.09562683105469,1800,0.0,
2024-08-23,600104,buy,12.934814453125,16300,0.0,
2024-09-06,002415,sell,25.215078353881836,3500,-13094.48528289795,减仓
2024-09-06,000858,sell,109.75252532958984,1800,-6017.582702636719,
2024-09-06,300760,buy,231.7624969482422,1200,0.0,
2024-09-24,002415,sell,25.234363555908203,1700,-6327.39372253418,减仓
2024-09-24,600887,sell,21.94084358215332,10600,-9402.959060668945,
2024-09-24,600519,sell,1303.2291259765625,100,-10085.16845703125,
2024-09-24,000858,buy,112.39525604248047,1800,0.0,
2024-09-24,300059,buy,11.92489242553711,17600,0.0,
2024-10-15,000858,sell,134.4709014892578,1800,39736.16180419922,
2024-10-15,300760,sell,263.7559509277344,1200,38392.144775390625,
2024-10-15,300059,sell,20.10082244873047,17600,143896.36840820312,
2024-10-15,600519,buy,1475.6986083984375,200,0.0,
2024-10-15,601233,buy,11.810842514038086,26000,0.0,
2024-10-15,601012,buy,16.299999237060547,18800,0.0,
2024-10-29,600519,sell,1454.21240234375,200,-4297.2412109375,
2024-10-29,600309,buy,75.8298568725586,4000,0.0,
2024-11-12,600104,sell,15.133733749389648,16300,35842.38452911377,
2024-11-12,600519,buy,1497.48876953125,100,0.0,
2024-11-26,601012,sell,18.0,18800,31960.01434326172,
2024-11-26,300760,buy,261.11883544921875,1600,0.0,
2024-12-10,002415,sell,30.82699966430664,1800,3367.151641845703,
2024-12-10,601012,buy,17.6200008392334,4100,0.0,
2024-12-24,601012,sell,16.389999389648438,4100,-5043.00594329834,
2024-12-24,002415,buy,29.640974044799805,2300,0.0,
2025-01-22,300760,sell,224.67112731933594,800,-29158.16650390625,减仓
2025-01-22,002415,sell,27.442489624023438,2300,-5056.5141677856445,
2025-01-22,600048,buy,8.123404502868652,29900,0.0,
2025-02-13,600048,sell,8.407234191894531,29900,8486.50770187378,
2025-02-13,601233,sell,12.653059005737305,26000,21897.628784179688,
2025-02-13,002415,buy,29.399913787841797,9800,0.0,
2025-02-13,600188,buy,12.661698341369629,22900,0.0,
2025-02-27,002415,sell,29.843467712402344,9800,4346.828460693359,
2025-02-27,601012,buy,17.100000381469727,17200,0.0,
2025-03-13,600519,sell,1482.8846435546875,100,-1460.41259765625,
2025-03-13,601012,sell,16.809999465942383,17200,-4988.0157470703125,
2025-03-13,600048,buy,8.319149017333984,26300,0.0,
2025-03-13,601233,buy,11.909926414489746,18400,0.0,
2025-03-27,600188,sell,13.15341567993164,22900,11260.327053070068,
2025-03-27,000625,buy,12.553662300109863,24000,0.0,
2025-04-11,600309,sell,59.408607482910156,4000,-65684.99755859375,止损
2025-04-11,300760,sell,210.49757385253906,400,-20248.504638671875,减仓
2025-04-11,601233,sell,10.04714298248291,9200,-17137.60757446289,减仓
2025-04-11,600048,sell,8.544255256652832,26300,5920.294094085693,
2025-04-11,600028,buy,5.344531059265137,59800,0.0,
2025-04-11,600309,buy,59.408607482910156,5300,0.0,
2025-04-25,300760,sell,212.56434631347656,200,-9710.897827148438,减仓
2025-04-25,601233,sell,10.473204612731934,4600,-6608.9202880859375,减仓
2025-04-25,600028,sell,5.459880828857422,59800,6897.916221618652,
2025-04-25,002415,buy,27.172500610351562,15500,0.0,
2025-05-14,300760,sell,227.14930725097656,100,-3396.9528198242188,减仓
2025-05-14,002415,sell,27.972827911376953,15500,12405.073165893555,
2025-05-14,600188,buy,12.255086898803711,37300,0.0,
2025-05-28,600188,sell,12.19835090637207,37300,-2116.2525177001953,
2025-05-28,002415,buy,27.682109832763672,16400,0.0,
2025-06-12,300760,sell,233.750732421875,100,-2736.810302734375,
2025-06-12,000625,sell,12.563393592834473,24000,233.551025390625,
2025-06-12,000858,buy,116.69988250732422,1300,0.0,
2025-06-12,600048,buy,7.966808795928955,20400,0.0,
2025-06-26,002415,sell,27.267026901245117,16400,-6807.360076904297,
2025-06-26,600519,buy,1396.2271728515625,300,0.0,
2025-07-10,000858,sell,116.7761001586914,1300,99.08294677734375,
2025-07-10,300760,buy,216.0168914794922,800,0.0,
2025-07-24,601233,sell,12.270000457763672,4600,1656.3405990600586,
2025-07-24,002415,buy,28.30473518371582,2600,0.0,
2025-08-21,002415,sell,29.974950790405273,2600,4342.560577392578,
2025-08-21,000858,buy,122.59805297851562,600,0.0,
2025-09-04,000858,sell,122.65670013427734,600,35.18829345703125,
2025-09-04,000625,buy,12.287310600280762,6500,0.0,
2025-09-18,600519,sell,1443.3841552734375,300,14147.0947265625,
2025-09-18,600028,buy,5.400000095367432,80100,0.0,
2025-10-10,300760,sell,240.43460083007812,800,19534.16748046875,
2025-10-10,600309,sell,67.7300033569336,5300,44103.39813232422,
2025-10-10,600519,buy,1406.0596923828125,100,0.0,
2025-10-10,000858,buy,117.98536682128906,2300,0.0,
2025-10-24,600028,sell,5.539999961853027,80100,11213.989305496216,
2025-10-24,000625,sell,12.665687561035156,6500,2459.4502449035645,
2025-10-24,300760,buy,220.11688232421875,1500,0.0,
2025-10-24,600309,buy,61.45000076293945,5400,0.0,
2025-11-07,600519,sell,1409.333984375,100,327.42919921875,
2025-11-07,000625,buy,12.20765209197998,11800,0.0,
2025-11-21,600048,sell,6.929999828338623,10200,-10575.451469421387,减仓
2025-12-05,600048,sell,6.53000020980835,5100,-7327.723789215088,减仓
2025-12-05,600309,sell,69.9800033569336,5400,46062.01400756836,
2025-12-05,600519,buy,1406.069580078125,300,0.0,
2025-12-19,600048,sell,6.329999923706055,5100,-8347.725248336792,止损
2025-12-19,600048,buy,6.329999923706055,14700,0.0,
2026-02-03,300760,sell,188.14999389648438,700,-22376.821899414062,减仓
2026-02-03,600519,sell,1474.9200439453125,300,20655.13916015625,
2026-02-03,601668,buy,4.980000019073486,115300,0.0,
2026-02-25,300760,sell,186.9600067138672,400,-13262.750244140625,减仓
2026-02-25,601668,sell,5.03000020980835,115300,5765.021991729736,
2026-02-25,601985,buy,8.489999771118164,77100,0.0,
2026-03-11,000858,sell,102.18000030517578,1100,-17385.90316772461,减仓
2026-03-11,300760,sell,180.57000732421875,200,-7909.375,减仓
2026-03-11,601985,sell,9.0600004196167,77100,43947.04999923706,
2026-03-11,002352,buy,37.31999969482422,22700,0.0,
2026-03-25,000858,sell,102.44999694824219,600,-9321.221923828125,减仓
2026-03-25,300760,sell,167.47000122070312,200,-10529.376220703125,止损
2026-03-25,000625,sell,10.140000343322754,5900,-12199.145317077637,减仓
2026-03-25,002352,sell,36.43000030517578,22700,-20202.98614501953,
2026-03-25,601668,buy,4.96999979019165,98700,0.0,
2026-03-25,300760,buy,167.47000122070312,2900,0.0,
